CMDLINE /home/diego/Scrivania/Algoritmi_e_strutture_dati/Elaborato_aloritmi_19_20_BT/.env/bin/python3 src/main.py -t 6 --json data/fa.json data/transition.json data/original_link.json -O o3,o2
MEM 3.785156 1633595738.2325
MEM 26.804688 1633595738.3328
MEM 45.988281 1633595738.4332
MEM 54.878906 1633595738.5336
MEM 54.960938 1633595738.6340
MEM 54.960938 1633595738.7342
