CMDLINE /home/diego/Scrivania/Algoritmi_e_strutture_dati/Elaborato_aloritmi_19_20_BT/.env/bin/python3 src/main.py -t 12 --bin logs_prima_rete_FA/serialized_objects/diagnostic_graph -O o3,o2
MEM 3.785156 1633596131.9281
MEM 26.585938 1633596132.0284
MEM 44.460938 1633596132.1287
MEM 54.746094 1633596132.2290
